filename,accent
cv-valid-train/sample-116479.mp3,us
cv-valid-train/sample-116480.mp3,wales
cv-valid-train/sample-116481.mp3,canada
cv-valid-train/sample-116490.mp3,us
cv-valid-train/sample-116491.mp3,canada
cv-valid-train/sample-116494.mp3,us
cv-valid-train/sample-116496.mp3,us
cv-valid-train/sample-116498.mp3,indian
cv-valid-train/sample-116505.mp3,us
cv-valid-train/sample-116506.mp3,ireland
cv-valid-train/sample-116511.mp3,australia
cv-valid-train/sample-116514.mp3,australia
cv-valid-train/sample-116517.mp3,us
cv-valid-train/sample-116518.mp3,us
cv-valid-train/sample-116519.mp3,us
cv-valid-train/sample-116521.mp3,us
cv-valid-train/sample-116523.mp3,us
cv-valid-train/sample-116525.mp3,australia
cv-valid-train/sample-116529.mp3,newzealand
cv-valid-train/sample-116532.mp3,australia
cv-valid-train/sample-116534.mp3,england
cv-valid-train/sample-116538.mp3,us
cv-valid-train/sample-116541.mp3,us
cv-valid-train/sample-116552.mp3,england
cv-valid-train/sample-116556.mp3,australia
cv-valid-train/sample-116561.mp3,us
cv-valid-train/sample-116569.mp3,indian
cv-valid-train/sample-116570.mp3,us
cv-valid-train/sample-116571.mp3,indian
cv-valid-train/sample-116573.mp3,australia
cv-valid-train/sample-116576.mp3,england
cv-valid-train/sample-116577.mp3,australia
cv-valid-train/sample-116581.mp3,canada
cv-valid-train/sample-116587.mp3,us
cv-valid-train/sample-116590.mp3,england
cv-valid-train/sample-116604.mp3,us
cv-valid-train/sample-116606.mp3,england
cv-valid-train/sample-116607.mp3,australia
cv-valid-train/sample-116608.mp3,england
cv-valid-train/sample-116616.mp3,us
cv-valid-train/sample-116617.mp3,us
cv-valid-train/sample-116625.mp3,scotland
cv-valid-train/sample-116628.mp3,canada
cv-valid-train/sample-116630.mp3,wales
cv-valid-train/sample-116636.mp3,us
cv-valid-train/sample-116637.mp3,england
cv-valid-train/sample-116638.mp3,us
cv-valid-train/sample-116640.mp3,england
cv-valid-train/sample-116644.mp3,england
cv-valid-train/sample-116648.mp3,england
cv-valid-train/sample-116650.mp3,us
cv-valid-train/sample-116659.mp3,us
cv-valid-train/sample-116665.mp3,england
cv-valid-train/sample-116666.mp3,england
cv-valid-train/sample-116668.mp3,ireland
cv-valid-train/sample-116672.mp3,us
cv-valid-train/sample-116682.mp3,australia
cv-valid-train/sample-116687.mp3,newzealand
cv-valid-train/sample-116692.mp3,us
cv-valid-train/sample-116697.mp3,us
cv-valid-train/sample-116698.mp3,england
cv-valid-train/sample-116699.mp3,us
cv-valid-train/sample-116700.mp3,us
cv-valid-train/sample-116707.mp3,ireland
cv-valid-train/sample-116708.mp3,england
cv-valid-train/sample-116709.mp3,newzealand
cv-valid-train/sample-116711.mp3,us
cv-valid-train/sample-116714.mp3,england
cv-valid-train/sample-116730.mp3,england
cv-valid-train/sample-116735.mp3,us
cv-valid-train/sample-116737.mp3,england
cv-valid-train/sample-116739.mp3,england
cv-valid-train/sample-116742.mp3,england
cv-valid-train/sample-116743.mp3,us
cv-valid-train/sample-116746.mp3,england
cv-valid-train/sample-116748.mp3,us
cv-valid-train/sample-116752.mp3,us
cv-valid-train/sample-116754.mp3,ireland
cv-valid-train/sample-116755.mp3,scotland
cv-valid-train/sample-116757.mp3,us
cv-valid-train/sample-116758.mp3,england
cv-valid-train/sample-116759.mp3,us
cv-valid-train/sample-116760.mp3,canada
cv-valid-train/sample-116762.mp3,us
cv-valid-train/sample-116763.mp3,us
cv-valid-train/sample-116766.mp3,england
cv-valid-train/sample-116779.mp3,england
cv-valid-train/sample-116785.mp3,us
cv-valid-train/sample-116791.mp3,us
cv-valid-train/sample-116793.mp3,england
cv-valid-train/sample-116794.mp3,us
cv-valid-train/sample-116798.mp3,us
cv-valid-train/sample-116801.mp3,us
cv-valid-train/sample-116802.mp3,us
cv-valid-train/sample-116803.mp3,scotland
cv-valid-train/sample-116812.mp3,us
cv-valid-train/sample-116814.mp3,canada
cv-valid-train/sample-116815.mp3,indian
cv-valid-train/sample-116819.mp3,canada
cv-valid-train/sample-116822.mp3,england
cv-valid-train/sample-116825.mp3,us
cv-valid-train/sample-116834.mp3,indian
cv-valid-train/sample-116836.mp3,newzealand
cv-valid-train/sample-116839.mp3,ireland
cv-valid-train/sample-116842.mp3,malaysia
cv-valid-train/sample-116844.mp3,philippines
cv-valid-train/sample-116850.mp3,england
cv-valid-train/sample-116854.mp3,england
cv-valid-train/sample-116855.mp3,us
cv-valid-train/sample-116857.mp3,scotland
cv-valid-train/sample-116864.mp3,us
cv-valid-train/sample-116872.mp3,england
cv-valid-train/sample-116873.mp3,philippines
cv-valid-train/sample-116877.mp3,indian
cv-valid-train/sample-116878.mp3,scotland
cv-valid-train/sample-116884.mp3,newzealand
cv-valid-train/sample-116886.mp3,us
cv-valid-train/sample-116887.mp3,australia
cv-valid-train/sample-116888.mp3,scotland
cv-valid-train/sample-116889.mp3,us
cv-valid-train/sample-116891.mp3,us
cv-valid-train/sample-116898.mp3,us
cv-valid-train/sample-116904.mp3,england
cv-valid-train/sample-116906.mp3,england
cv-valid-train/sample-116909.mp3,england
cv-valid-train/sample-116914.mp3,england
cv-valid-train/sample-116925.mp3,us
cv-valid-train/sample-116937.mp3,african
cv-valid-train/sample-116938.mp3,england
cv-valid-train/sample-116943.mp3,us
cv-valid-train/sample-116945.mp3,singapore
cv-valid-train/sample-116947.mp3,us
cv-valid-train/sample-116950.mp3,england
cv-valid-train/sample-116953.mp3,us
cv-valid-train/sample-116959.mp3,bermuda
cv-valid-train/sample-116960.mp3,newzealand
cv-valid-train/sample-116962.mp3,us
cv-valid-train/sample-116963.mp3,england
cv-valid-train/sample-116965.mp3,us
cv-valid-train/sample-116967.mp3,scotland
cv-valid-train/sample-116977.mp3,us
cv-valid-train/sample-116983.mp3,us
cv-valid-train/sample-116984.mp3,scotland
cv-valid-train/sample-116987.mp3,us
cv-valid-train/sample-116988.mp3,us
cv-valid-train/sample-116989.mp3,england
cv-valid-train/sample-116995.mp3,england
cv-valid-train/sample-116998.mp3,australia
cv-valid-train/sample-117004.mp3,england
cv-valid-train/sample-117009.mp3,scotland
cv-valid-train/sample-117012.mp3,england
cv-valid-train/sample-117015.mp3,us
cv-valid-train/sample-117017.mp3,us
cv-valid-train/sample-117019.mp3,england
cv-valid-train/sample-117028.mp3,england
cv-valid-train/sample-117037.mp3,england
cv-valid-train/sample-117038.mp3,ireland
cv-valid-train/sample-117039.mp3,us
cv-valid-train/sample-117044.mp3,indian
cv-valid-train/sample-117047.mp3,us
cv-valid-train/sample-117050.mp3,us
cv-valid-train/sample-117060.mp3,england
cv-valid-train/sample-117065.mp3,us
cv-valid-train/sample-117076.mp3,us
cv-valid-train/sample-117078.mp3,indian
cv-valid-train/sample-117080.mp3,australia
cv-valid-train/sample-117081.mp3,us
cv-valid-train/sample-117082.mp3,us
cv-valid-train/sample-117085.mp3,us
cv-valid-train/sample-117090.mp3,malaysia
cv-valid-train/sample-117094.mp3,wales
cv-valid-train/sample-117095.mp3,us
cv-valid-train/sample-117097.mp3,us
cv-valid-train/sample-117101.mp3,england
cv-valid-train/sample-117104.mp3,australia
cv-valid-train/sample-117106.mp3,us
cv-valid-train/sample-117107.mp3,indian
cv-valid-train/sample-117108.mp3,us
cv-valid-train/sample-117109.mp3,us
cv-valid-train/sample-117111.mp3,us
cv-valid-train/sample-117115.mp3,us
cv-valid-train/sample-117119.mp3,england
cv-valid-train/sample-117123.mp3,england
cv-valid-train/sample-117125.mp3,us
cv-valid-train/sample-117133.mp3,canada
cv-valid-train/sample-117134.mp3,us
cv-valid-train/sample-117135.mp3,australia
cv-valid-train/sample-117136.mp3,indian
cv-valid-train/sample-117144.mp3,us
cv-valid-train/sample-117148.mp3,us
cv-valid-train/sample-117149.mp3,us
cv-valid-train/sample-117150.mp3,england
cv-valid-train/sample-117151.mp3,australia
cv-valid-train/sample-117154.mp3,ireland
cv-valid-train/sample-117180.mp3,us
cv-valid-train/sample-117181.mp3,us
cv-valid-train/sample-117182.mp3,england
cv-valid-train/sample-117186.mp3,england
cv-valid-train/sample-117188.mp3,us
cv-valid-train/sample-117189.mp3,us
cv-valid-train/sample-117197.mp3,us
cv-valid-train/sample-117202.mp3,england
cv-valid-train/sample-117203.mp3,us
cv-valid-train/sample-117205.mp3,us
cv-valid-train/sample-117208.mp3,us
cv-valid-train/sample-117210.mp3,us
cv-valid-train/sample-117213.mp3,england
cv-valid-train/sample-117214.mp3,us
cv-valid-train/sample-117219.mp3,us
cv-valid-train/sample-117220.mp3,england
cv-valid-train/sample-117223.mp3,us
cv-valid-train/sample-117229.mp3,us
cv-valid-train/sample-117233.mp3,us
cv-valid-train/sample-117234.mp3,us
cv-valid-train/sample-117240.mp3,indian
cv-valid-train/sample-117248.mp3,england
cv-valid-train/sample-117249.mp3,us
cv-valid-train/sample-117250.mp3,us
cv-valid-train/sample-117253.mp3,england
cv-valid-train/sample-117259.mp3,us
cv-valid-train/sample-117270.mp3,ireland
cv-valid-train/sample-117272.mp3,us
cv-valid-train/sample-117274.mp3,canada
cv-valid-train/sample-117277.mp3,us
cv-valid-train/sample-117285.mp3,us
cv-valid-train/sample-117298.mp3,canada
cv-valid-train/sample-117301.mp3,us
cv-valid-train/sample-117302.mp3,us
cv-valid-train/sample-117304.mp3,us
cv-valid-train/sample-117312.mp3,newzealand
cv-valid-train/sample-117318.mp3,us
cv-valid-train/sample-117319.mp3,us
cv-valid-train/sample-117324.mp3,england
cv-valid-train/sample-117330.mp3,us
cv-valid-train/sample-117337.mp3,canada
cv-valid-train/sample-117340.mp3,england
cv-valid-train/sample-117343.mp3,england
cv-valid-train/sample-117345.mp3,us
cv-valid-train/sample-117346.mp3,us
cv-valid-train/sample-117361.mp3,england
cv-valid-train/sample-117362.mp3,canada
cv-valid-train/sample-117365.mp3,canada
cv-valid-train/sample-117368.mp3,us
cv-valid-train/sample-117372.mp3,us
cv-valid-train/sample-117382.mp3,australia
cv-valid-train/sample-117383.mp3,england
cv-valid-train/sample-117390.mp3,us
cv-valid-train/sample-117392.mp3,hongkong
cv-valid-train/sample-117396.mp3,england
cv-valid-train/sample-117400.mp3,malaysia
cv-valid-train/sample-117401.mp3,australia
cv-valid-train/sample-117404.mp3,scotland
cv-valid-train/sample-117405.mp3,canada
cv-valid-train/sample-117406.mp3,us
cv-valid-train/sample-117407.mp3,us
cv-valid-train/sample-117408.mp3,us
cv-valid-train/sample-117410.mp3,us
cv-valid-train/sample-117412.mp3,us
cv-valid-train/sample-117421.mp3,us
cv-valid-train/sample-117423.mp3,us
cv-valid-train/sample-117425.mp3,us
cv-valid-train/sample-117434.mp3,indian
cv-valid-train/sample-117435.mp3,australia
cv-valid-train/sample-117436.mp3,us
cv-valid-train/sample-117446.mp3,england
cv-valid-train/sample-117447.mp3,us
cv-valid-train/sample-117448.mp3,england
cv-valid-train/sample-117449.mp3,canada
cv-valid-train/sample-117452.mp3,african
cv-valid-train/sample-117453.mp3,us
cv-valid-train/sample-117454.mp3,scotland
cv-valid-train/sample-117456.mp3,england
cv-valid-train/sample-117460.mp3,canada
cv-valid-train/sample-117465.mp3,indian
cv-valid-train/sample-117466.mp3,england
cv-valid-train/sample-117474.mp3,newzealand
cv-valid-train/sample-117477.mp3,us
cv-valid-train/sample-117485.mp3,us
cv-valid-train/sample-117487.mp3,us
cv-valid-train/sample-117494.mp3,canada
cv-valid-train/sample-117509.mp3,newzealand
cv-valid-train/sample-117512.mp3,indian
cv-valid-train/sample-117513.mp3,us
cv-valid-train/sample-117514.mp3,us
cv-valid-train/sample-117516.mp3,us
cv-valid-train/sample-117517.mp3,scotland
cv-valid-train/sample-117518.mp3,us
cv-valid-train/sample-117521.mp3,us
cv-valid-train/sample-117522.mp3,england
cv-valid-train/sample-117530.mp3,england
cv-valid-train/sample-117533.mp3,england
cv-valid-train/sample-117535.mp3,us
cv-valid-train/sample-117536.mp3,us
cv-valid-train/sample-117540.mp3,us
cv-valid-train/sample-117544.mp3,us
cv-valid-train/sample-117547.mp3,us
cv-valid-train/sample-117550.mp3,us
cv-valid-train/sample-117556.mp3,england
cv-valid-train/sample-117557.mp3,us
cv-valid-train/sample-117558.mp3,us
cv-valid-train/sample-117559.mp3,us
cv-valid-train/sample-117564.mp3,us
cv-valid-train/sample-117569.mp3,england
cv-valid-train/sample-117570.mp3,wales
cv-valid-train/sample-117572.mp3,us
cv-valid-train/sample-117573.mp3,us
cv-valid-train/sample-117574.mp3,england
cv-valid-train/sample-117580.mp3,us
cv-valid-train/sample-117582.mp3,england
cv-valid-train/sample-117586.mp3,us
cv-valid-train/sample-117590.mp3,us
cv-valid-train/sample-117591.mp3,england
cv-valid-train/sample-117597.mp3,us
cv-valid-train/sample-117600.mp3,indian
cv-valid-train/sample-117606.mp3,england
cv-valid-train/sample-117613.mp3,us
cv-valid-train/sample-117614.mp3,us
cv-valid-train/sample-117615.mp3,us
cv-valid-train/sample-117616.mp3,england
cv-valid-train/sample-117624.mp3,us
cv-valid-train/sample-117625.mp3,us
cv-valid-train/sample-117627.mp3,us
cv-valid-train/sample-117628.mp3,england
cv-valid-train/sample-117630.mp3,us
cv-valid-train/sample-117632.mp3,england
cv-valid-train/sample-117638.mp3,england
cv-valid-train/sample-117639.mp3,us
cv-valid-train/sample-117643.mp3,us
cv-valid-train/sample-117644.mp3,us
cv-valid-train/sample-117645.mp3,canada
cv-valid-train/sample-117646.mp3,philippines
cv-valid-train/sample-117649.mp3,us
cv-valid-train/sample-117650.mp3,us
cv-valid-train/sample-117654.mp3,england
cv-valid-train/sample-117655.mp3,england
cv-valid-train/sample-117657.mp3,indian
cv-valid-train/sample-117658.mp3,england
cv-valid-train/sample-117664.mp3,us
cv-valid-train/sample-117671.mp3,england
cv-valid-train/sample-117675.mp3,indian
cv-valid-train/sample-117682.mp3,australia
cv-valid-train/sample-117685.mp3,ireland
cv-valid-train/sample-117687.mp3,us
cv-valid-train/sample-117689.mp3,indian
cv-valid-train/sample-117695.mp3,us
cv-valid-train/sample-117698.mp3,england
cv-valid-train/sample-117699.mp3,canada
cv-valid-train/sample-117700.mp3,england
cv-valid-train/sample-117701.mp3,england
cv-valid-train/sample-117702.mp3,england
cv-valid-train/sample-117705.mp3,us
cv-valid-train/sample-117708.mp3,african
cv-valid-train/sample-117714.mp3,us
cv-valid-train/sample-117716.mp3,australia
cv-valid-train/sample-117718.mp3,us
cv-valid-train/sample-117719.mp3,england
cv-valid-train/sample-117728.mp3,scotland
cv-valid-train/sample-117732.mp3,us
cv-valid-train/sample-117733.mp3,us
cv-valid-train/sample-117736.mp3,us
cv-valid-train/sample-117740.mp3,us
cv-valid-train/sample-117754.mp3,australia
cv-valid-train/sample-117755.mp3,us
cv-valid-train/sample-117758.mp3,us
cv-valid-train/sample-117767.mp3,african
cv-valid-train/sample-117768.mp3,indian
cv-valid-train/sample-117770.mp3,us
cv-valid-train/sample-117779.mp3,scotland
cv-valid-train/sample-117783.mp3,england
cv-valid-train/sample-117784.mp3,us
cv-valid-train/sample-117785.mp3,us
cv-valid-train/sample-117790.mp3,us
cv-valid-train/sample-117792.mp3,newzealand
cv-valid-train/sample-117793.mp3,indian
cv-valid-train/sample-117794.mp3,england
cv-valid-train/sample-117801.mp3,england
cv-valid-train/sample-117803.mp3,england
cv-valid-train/sample-117805.mp3,scotland
cv-valid-train/sample-117808.mp3,us
cv-valid-train/sample-117817.mp3,us
cv-valid-train/sample-117818.mp3,us
cv-valid-train/sample-117819.mp3,us
cv-valid-train/sample-117820.mp3,indian
cv-valid-train/sample-117821.mp3,us
cv-valid-train/sample-117825.mp3,us
cv-valid-train/sample-117829.mp3,us
cv-valid-train/sample-117831.mp3,us
cv-valid-train/sample-117832.mp3,england
cv-valid-train/sample-117836.mp3,us
cv-valid-train/sample-117838.mp3,england
cv-valid-train/sample-117851.mp3,us
cv-valid-train/sample-117852.mp3,england
cv-valid-train/sample-117857.mp3,england
cv-valid-train/sample-117858.mp3,england
cv-valid-train/sample-117860.mp3,england
cv-valid-train/sample-117866.mp3,us
cv-valid-train/sample-117869.mp3,england
cv-valid-train/sample-117870.mp3,indian
cv-valid-train/sample-117876.mp3,england
cv-valid-train/sample-117877.mp3,canada
cv-valid-train/sample-117878.mp3,england
cv-valid-train/sample-117879.mp3,newzealand
cv-valid-train/sample-117881.mp3,us
cv-valid-train/sample-117883.mp3,australia
cv-valid-train/sample-117884.mp3,england
cv-valid-train/sample-117885.mp3,australia
cv-valid-train/sample-117888.mp3,us
cv-valid-train/sample-117889.mp3,ireland
cv-valid-train/sample-117890.mp3,england
cv-valid-train/sample-117892.mp3,england
cv-valid-train/sample-117894.mp3,indian
cv-valid-train/sample-117895.mp3,england
cv-valid-train/sample-117898.mp3,us
cv-valid-train/sample-117900.mp3,england
cv-valid-train/sample-117903.mp3,us
cv-valid-train/sample-117910.mp3,us
cv-valid-train/sample-117911.mp3,england
cv-valid-train/sample-117912.mp3,us
cv-valid-train/sample-117926.mp3,england
cv-valid-train/sample-117927.mp3,us
cv-valid-train/sample-117929.mp3,indian
cv-valid-train/sample-117931.mp3,england
cv-valid-train/sample-117932.mp3,england
cv-valid-train/sample-117933.mp3,us
cv-valid-train/sample-117935.mp3,us
cv-valid-train/sample-117937.mp3,australia
cv-valid-train/sample-117938.mp3,australia
cv-valid-train/sample-117941.mp3,england
cv-valid-train/sample-117942.mp3,scotland
cv-valid-train/sample-117949.mp3,england
cv-valid-train/sample-117951.mp3,indian
cv-valid-train/sample-117956.mp3,us
cv-valid-train/sample-117959.mp3,england
cv-valid-train/sample-117960.mp3,us
cv-valid-train/sample-117962.mp3,ireland
cv-valid-train/sample-117963.mp3,england
cv-valid-train/sample-117966.mp3,scotland
cv-valid-train/sample-117971.mp3,us
cv-valid-train/sample-117973.mp3,indian
cv-valid-train/sample-117975.mp3,scotland
cv-valid-train/sample-117977.mp3,ireland
cv-valid-train/sample-117981.mp3,us
cv-valid-train/sample-117991.mp3,canada
cv-valid-train/sample-118000.mp3,australia
cv-valid-train/sample-118003.mp3,us
cv-valid-train/sample-118006.mp3,us
cv-valid-train/sample-118009.mp3,ireland
cv-valid-train/sample-118016.mp3,england
cv-valid-train/sample-118020.mp3,us
cv-valid-train/sample-118022.mp3,us
cv-valid-train/sample-118023.mp3,canada
cv-valid-train/sample-118027.mp3,indian
cv-valid-train/sample-118030.mp3,australia
cv-valid-train/sample-118034.mp3,us
cv-valid-train/sample-118036.mp3,scotland
cv-valid-train/sample-118038.mp3,us
cv-valid-train/sample-118043.mp3,scotland
cv-valid-train/sample-118059.mp3,us
cv-valid-train/sample-118062.mp3,england
cv-valid-train/sample-118067.mp3,england
cv-valid-train/sample-118070.mp3,us
cv-valid-train/sample-118075.mp3,us
cv-valid-train/sample-118077.mp3,canada
cv-valid-train/sample-118082.mp3,england
cv-valid-train/sample-118084.mp3,us
cv-valid-train/sample-118087.mp3,us
cv-valid-train/sample-118091.mp3,england
cv-valid-train/sample-118094.mp3,us
cv-valid-train/sample-118102.mp3,us
cv-valid-train/sample-118108.mp3,us
cv-valid-train/sample-118109.mp3,canada
cv-valid-train/sample-118113.mp3,england
cv-valid-train/sample-118114.mp3,us
cv-valid-train/sample-118115.mp3,england
cv-valid-train/sample-118118.mp3,australia
cv-valid-train/sample-118125.mp3,us
cv-valid-train/sample-118126.mp3,african
cv-valid-train/sample-118127.mp3,us
cv-valid-train/sample-118130.mp3,us
cv-valid-train/sample-118131.mp3,england
cv-valid-train/sample-118133.mp3,newzealand
cv-valid-train/sample-118140.mp3,england
cv-valid-train/sample-118141.mp3,us
cv-valid-train/sample-118143.mp3,us
cv-valid-train/sample-118149.mp3,england
cv-valid-train/sample-118151.mp3,england
cv-valid-train/sample-118154.mp3,england
cv-valid-train/sample-118157.mp3,australia
cv-valid-train/sample-118161.mp3,us
cv-valid-train/sample-118165.mp3,indian
cv-valid-train/sample-118167.mp3,us
cv-valid-train/sample-118176.mp3,us
cv-valid-train/sample-118177.mp3,australia
cv-valid-train/sample-118178.mp3,us
cv-valid-train/sample-118179.mp3,england
cv-valid-train/sample-118180.mp3,canada
cv-valid-train/sample-118183.mp3,england
cv-valid-train/sample-118185.mp3,us
cv-valid-train/sample-118187.mp3,england
cv-valid-train/sample-118198.mp3,us
cv-valid-train/sample-118204.mp3,us
cv-valid-train/sample-118209.mp3,canada
cv-valid-train/sample-118210.mp3,england
cv-valid-train/sample-118217.mp3,canada
cv-valid-train/sample-118224.mp3,indian
cv-valid-train/sample-118226.mp3,canada
cv-valid-train/sample-118227.mp3,us
cv-valid-train/sample-118229.mp3,ireland
cv-valid-train/sample-118232.mp3,england
cv-valid-train/sample-118238.mp3,canada
cv-valid-train/sample-118241.mp3,england
cv-valid-train/sample-118244.mp3,us
cv-valid-train/sample-118247.mp3,indian
cv-valid-train/sample-118255.mp3,us
cv-valid-train/sample-118260.mp3,us
cv-valid-train/sample-118261.mp3,us
cv-valid-train/sample-118263.mp3,england
cv-valid-train/sample-118268.mp3,england
cv-valid-train/sample-118269.mp3,us
cv-valid-train/sample-118271.mp3,australia
cv-valid-train/sample-118272.mp3,us
cv-valid-train/sample-118273.mp3,us
cv-valid-train/sample-118280.mp3,us
cv-valid-train/sample-118282.mp3,england
cv-valid-train/sample-118287.mp3,us
cv-valid-train/sample-118288.mp3,us
cv-valid-train/sample-118292.mp3,england
cv-valid-train/sample-118293.mp3,indian
cv-valid-train/sample-118294.mp3,us
cv-valid-train/sample-118297.mp3,us
cv-valid-train/sample-118304.mp3,indian
cv-valid-train/sample-118307.mp3,canada
cv-valid-train/sample-118308.mp3,us
cv-valid-train/sample-118309.mp3,indian
cv-valid-train/sample-118310.mp3,us
cv-valid-train/sample-118312.mp3,us
cv-valid-train/sample-118313.mp3,us
cv-valid-train/sample-118318.mp3,us
cv-valid-train/sample-118321.mp3,newzealand
cv-valid-train/sample-118323.mp3,us
cv-valid-train/sample-118324.mp3,us
cv-valid-train/sample-118325.mp3,us
cv-valid-train/sample-118328.mp3,us
cv-valid-train/sample-118344.mp3,us
cv-valid-train/sample-118345.mp3,england
cv-valid-train/sample-118346.mp3,england
cv-valid-train/sample-118350.mp3,us
cv-valid-train/sample-118352.mp3,england
cv-valid-train/sample-118354.mp3,canada
cv-valid-train/sample-118361.mp3,us
cv-valid-train/sample-118367.mp3,us
cv-valid-train/sample-118368.mp3,us
cv-valid-train/sample-118369.mp3,us
cv-valid-train/sample-118371.mp3,canada
cv-valid-train/sample-118372.mp3,england
cv-valid-train/sample-118376.mp3,australia
cv-valid-train/sample-118377.mp3,us
cv-valid-train/sample-118380.mp3,us
cv-valid-train/sample-118381.mp3,england
cv-valid-train/sample-118384.mp3,england
cv-valid-train/sample-118385.mp3,england
cv-valid-train/sample-118387.mp3,us
cv-valid-train/sample-118389.mp3,indian
cv-valid-train/sample-118392.mp3,england
cv-valid-train/sample-118401.mp3,us
cv-valid-train/sample-118404.mp3,australia
cv-valid-train/sample-118406.mp3,scotland
cv-valid-train/sample-118409.mp3,canada
cv-valid-train/sample-118415.mp3,england
cv-valid-train/sample-118417.mp3,us
cv-valid-train/sample-118419.mp3,us
cv-valid-train/sample-118422.mp3,us
cv-valid-train/sample-118425.mp3,england
cv-valid-train/sample-118427.mp3,us
cv-valid-train/sample-118431.mp3,indian
cv-valid-train/sample-118432.mp3,england
cv-valid-train/sample-118437.mp3,us
cv-valid-train/sample-118438.mp3,us
cv-valid-train/sample-118442.mp3,scotland
cv-valid-train/sample-118446.mp3,england
cv-valid-train/sample-118448.mp3,indian
cv-valid-train/sample-118451.mp3,england
cv-valid-train/sample-118453.mp3,us
cv-valid-train/sample-118454.mp3,indian
cv-valid-train/sample-118456.mp3,england
cv-valid-train/sample-118467.mp3,canada
cv-valid-train/sample-118470.mp3,us
cv-valid-train/sample-118474.mp3,us
cv-valid-train/sample-118475.mp3,england
cv-valid-train/sample-118485.mp3,england
cv-valid-train/sample-118491.mp3,indian
cv-valid-train/sample-118494.mp3,us
cv-valid-train/sample-118497.mp3,england
cv-valid-train/sample-118504.mp3,england
cv-valid-train/sample-118505.mp3,us
cv-valid-train/sample-118507.mp3,indian
cv-valid-train/sample-118508.mp3,us
cv-valid-train/sample-118510.mp3,england
cv-valid-train/sample-118517.mp3,england
cv-valid-train/sample-118522.mp3,malaysia
cv-valid-train/sample-118524.mp3,england
cv-valid-train/sample-118525.mp3,england
cv-valid-train/sample-118527.mp3,us
cv-valid-train/sample-118528.mp3,england
cv-valid-train/sample-118530.mp3,us
cv-valid-train/sample-118532.mp3,us
cv-valid-train/sample-118536.mp3,australia
cv-valid-train/sample-118548.mp3,indian
cv-valid-train/sample-118553.mp3,indian
cv-valid-train/sample-118554.mp3,australia
cv-valid-train/sample-118555.mp3,australia
cv-valid-train/sample-118557.mp3,scotland
cv-valid-train/sample-118559.mp3,ireland
cv-valid-train/sample-118560.mp3,england
cv-valid-train/sample-118561.mp3,newzealand
cv-valid-train/sample-118562.mp3,england
cv-valid-train/sample-118567.mp3,england
cv-valid-train/sample-118574.mp3,ireland
cv-valid-train/sample-118576.mp3,australia
cv-valid-train/sample-118583.mp3,us
cv-valid-train/sample-118585.mp3,us
cv-valid-train/sample-118588.mp3,england
cv-valid-train/sample-118589.mp3,england
cv-valid-train/sample-118596.mp3,us
cv-valid-train/sample-118598.mp3,england
cv-valid-train/sample-118600.mp3,england
cv-valid-train/sample-118604.mp3,england
cv-valid-train/sample-118606.mp3,england
cv-valid-train/sample-118612.mp3,australia
cv-valid-train/sample-118617.mp3,australia
cv-valid-train/sample-118618.mp3,england
cv-valid-train/sample-118619.mp3,england
cv-valid-train/sample-118623.mp3,us
cv-valid-train/sample-118624.mp3,us
cv-valid-train/sample-118630.mp3,indian
cv-valid-train/sample-118643.mp3,canada
cv-valid-train/sample-118645.mp3,england
cv-valid-train/sample-118647.mp3,australia
cv-valid-train/sample-118650.mp3,us
cv-valid-train/sample-118651.mp3,us
cv-valid-train/sample-118652.mp3,us
cv-valid-train/sample-118654.mp3,indian
cv-valid-train/sample-118661.mp3,england
cv-valid-train/sample-118663.mp3,england
cv-valid-train/sample-118669.mp3,us
cv-valid-train/sample-118677.mp3,england
cv-valid-train/sample-118678.mp3,us
cv-valid-train/sample-118679.mp3,australia
cv-valid-train/sample-118681.mp3,scotland
cv-valid-train/sample-118682.mp3,scotland
cv-valid-train/sample-118687.mp3,england
cv-valid-train/sample-118688.mp3,newzealand
cv-valid-train/sample-118689.mp3,us
cv-valid-train/sample-118696.mp3,african
cv-valid-train/sample-118698.mp3,canada
cv-valid-train/sample-118702.mp3,australia
cv-valid-train/sample-118706.mp3,african
cv-valid-train/sample-118707.mp3,us
cv-valid-train/sample-118708.mp3,us
cv-valid-train/sample-118711.mp3,us
cv-valid-train/sample-118717.mp3,ireland
cv-valid-train/sample-118726.mp3,us
cv-valid-train/sample-118727.mp3,england
cv-valid-train/sample-118728.mp3,england
cv-valid-train/sample-118730.mp3,scotland
cv-valid-train/sample-118733.mp3,canada
cv-valid-train/sample-118736.mp3,us
cv-valid-train/sample-118739.mp3,us
cv-valid-train/sample-118741.mp3,us
cv-valid-train/sample-118743.mp3,canada
cv-valid-train/sample-118745.mp3,us
cv-valid-train/sample-118750.mp3,indian
cv-valid-train/sample-118755.mp3,england
cv-valid-train/sample-118758.mp3,canada
cv-valid-train/sample-118762.mp3,us
cv-valid-train/sample-118766.mp3,scotland
cv-valid-train/sample-118769.mp3,us
cv-valid-train/sample-118770.mp3,australia
cv-valid-train/sample-118775.mp3,us
cv-valid-train/sample-118778.mp3,us
cv-valid-train/sample-118782.mp3,england
cv-valid-train/sample-118783.mp3,us
cv-valid-train/sample-118784.mp3,us
cv-valid-train/sample-118789.mp3,canada
cv-valid-train/sample-118793.mp3,england
